"Y","E1","E2","E3","E4","E5","E6","E7","E8","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30"
9.79055236597586,8.10873247217387,7.82762699876912,9.02552290936001,7.66785445273854,7.05667425296269,9.67000274918973,6.5288368833717,8.89924147049896,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7.88134111589944,6.68327162275091,5.08498880662955,7.4400772457011,8.62833084422164,9.91719541489147,9.17933588498272,7.85365295014344,9.53927638707682,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10.1036200275054,9.7275787149556,5.27059332234785,7.73341183899902,8.80018980591558,8.5709069413133,7.3104033456184,6.47350225946866,7.04288801294751,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
10.7660587709841,5.98277283716016,9.05927898013033,6.60641839844175,8.14593970193528,9.43172829807736,6.17148590739816,6.07230484252796,6.95391163462773,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
11.6726943351366,9.68369788257405,6.12383014988154,7.90191061445512,8.89896802022122,8.24315944104455,8.78597802598961,8.92512147198431,8.11186086619273,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
10.6385352705161,9.1191218723543,6.48723973543383,8.14856663695537,6.83894072077237,9.52874410082586,8.5407837992534,5.0772457907442,6.57292186981067,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9.77953267345997,5.25241409195587,7.11903426097706,9.84282774152234,8.59307527542114,9.20629741274752,5.52691523334943,5.19418147741817,9.67007755651139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8.87308770786987,5.02070059766993,7.6270759687759,8.54396962793544,9.90995878353715,5.92708499985747,6.77954922430217,6.68495163321495,7.12230259436183,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11.2601095917826,9.50584790552966,9.29246764630079,6.60403777845204,6.0614813445136,5.75365878408775,6.38758162385784,8.49533877451904,6.2214970565401,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
9.72807659978436,5.70113217807375,8.11378382262774,7.2509689850267,6.85105894110166,6.37008952093311,7.23600233439356,5.10091245057993,7.99867713823915,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
11.0293757090394,8.63544359221123,7.53836493939161,6.62727374234237,6.90500898170285,8.35452514700592,6.54768074047752,8.24934477335773,6.74090475775301,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
10.3553775975616,9.84572786022909,7.44050177745521,9.0871661354322,8.66037738625892,9.63086572941393,9.49284738861024,5.12987233232707,5.72466076584533,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
9.43704404084046,7.9560821922496,6.38804497895762,8.52490147342905,6.70355769922026,5.26276601478457,6.52372817392461,9.86746513633989,6.30710386205465,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
10.9139792820945,9.1684174281545,7.41640196414664,9.18446555035189,5.00798648688942,9.03159756329842,8.9207664958667,5.42334851226769,9.54370739869773,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10.352007934678,7.77316299150698,6.98642295319587,6.20190754765645,9.64541213470511,9.61603180854581,8.82942064548843,9.48998527950607,8.57844276470132,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9.97086318523789,7.69105703569949,5.62943900120445,6.63561661611311,6.77374348510057,7.88477910333313,6.7467934335582,9.87365916487761,9.81833336176351,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
10.0184703400488,6.45714350743219,7.04449537792243,7.49243367114104,5.7965839037206,8.41664009261876,8.749844962731,6.60972369951196,7.96791550703347,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
10.0583848568576,6.49368958431296,8.2886192528531,9.65078415581957,5.8606066450011,8.49066405440681,6.77060534013435,5.12969789328054,6.49895783397369,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
9.58594117505423,8.82892396301031,7.14908838970587,6.27443969016895,5.69441213854589,7.51680741901509,9.51175309484825,6.63114285678603,9.55470671877265,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
9.66968169540676,5.43430493096821,5.07205000845715,6.07409290387295,5.33234616043046,8.15515821566805,6.22144147870131,5.94518823316321,7.44206932839006,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11.027558971252,9.24841629923321,6.07319547561929,9.02612938429229,8.72542072669603,6.01351175573654,6.68058887356892,6.48757836315781,5.8989925053902,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10.6333828600398,8.82020423305221,6.40285195899196,8.12201215303503,9.25601711613126,6.81140299187973,9.25627952674404,5.23581117391586,7.90897342259996,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3077000888051,5.18823073478416,9.66654316638596,8.80637809284963,7.09755289019085,8.7972273118794,8.48041307879612,9.05340326949954,5.74881001375616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
10.0204727789395,5.01413252204657,8.81029905867763,8.22309058858082,9.24783505150117,9.88457107217982,9.25133502110839,6.43372347578406,8.31457543070428,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
9.42247211785373,7.32203532126732,5.75103632290848,5.59381406172179,7.27583856671117,8.39838696294464,9.23294606851414,9.30049152346328,5.42208706727251,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9.72660559639341,7.42369460291229,5.24098806781694,9.25044425297529,7.44903466198593,7.85756450844929,6.52971993433312,7.14610190247186,7.62556114816107,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
10.3546485684456,6.19349093060009,8.37171439663507,7.13681551394984,9.25640754634514,8.23701382614672,9.26122325356118,5.62512979027815,8.52198494947515,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
10.640214948191,7.08449174417183,7.73778088623658,7.96737752389163,9.07159583875909,5.88340226328,9.00055978214368,7.70953764556907,8.3682650316041,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
10.3308793682639,7.3761109507177,8.06693903403357,8.03001085179858,7.71754561341368,6.45678762928583,7.04846075037494,7.68404307891615,6.57183622592129,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.4863346260098,9.16270551388152,8.40897050569765,5.09894798509777,5.54889998980798,9.08036899985746,8.31728444085456,7.92775657493621,7.73478825693019,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
9.71964523124794,8.48012016154826,5.99102207575925,7.893061847426,6.42413548193872,7.64536044327542,8.73460345901549,6.22166581219062,9.80155433877371,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
10.6930271750165,8.12133669038303,8.62863970804028,5.17389252316207,7.828866034979,8.68499448522925,8.8535119057633,8.39669897337444,6.31497673573904,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
8.77906386093897,5.44351389748044,7.98760773031972,5.57556059909984,6.41758605372161,5.69828422390856,7.4506416846998,5.46574681764469,5.0725193915423,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
10.7913906674216,6.72435616725124,9.4102328538429,7.44114312343299,8.75546526047401,6.50931862881407,8.67883923929185,6.12896622158587,7.60109921568073,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
11.1640894985099,8.66812688182108,9.94616735959426,9.72487787832506,8.0856843967922,7.62599908863194,9.33304796810262,5.20241026883014,7.91656914399937,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10.8578347674205,7.19852695940062,9.18454023310915,6.90664008725435,8.56651147827506,5.27597529930063,7.11642302107066,9.30331210140139,7.39577371743508,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10.8075586931041,7.53096888191067,7.92246332275681,9.86135573941283,8.37374604307115,8.04931611986831,8.91288828104734,7.97284199972637,9.3538050702773,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
11.1490751131034,9.04573349398561,8.07846291223541,5.75415542465635,5.8197224047035,7.22492815111764,6.04384346748702,9.82407639967278,8.82567106978968,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
9.68512488639238,5.53931577014737,7.17111278441735,8.19722930667922,6.73740331898443,7.52506191260181,9.72299918183126,6.972230959218,6.44259752123617,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0
11.6142829010526,7.27084410376847,5.5125708587002,6.53275534627028,6.62016139249317,6.31057916558348,8.54611029382795,8.18619236233644,6.84655786724761,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
11.5896839935145,8.54254375793971,7.49555621296167,9.16668072110042,9.15658489917405,9.15573193342425,7.45881554903463,9.28443255252205,9.9354915227741,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1
10.6418818122637,9.46332382154651,5.76210841303691,8.49853345309384,6.40378183219582,8.60382218845189,9.29248126107268,5.27225341182202,5.97645669360645,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8.38825648143061,5.05583132151514,5.83746898919344,6.48653762880713,5.04898662795313,6.19693781598471,7.20858982997015,9.66143499827012,7.94289512210526,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9.61267788879403,8.05763939977624,5.60633616521955,5.09579230332747,8.01495425053872,6.11425777198747,8.01537047023885,7.11373215541244,8.36166573804803,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10.1292741907877,9.46121093234979,6.69352265889756,7.22291473648511,9.00041409535334,6.65799696696922,5.68713978282176,9.15955020929687,5.6430186482612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
10.7354017554751,5.41620370931923,8.04051842656918,7.35483848722652,8.33374788868241,9.92343188496307,5.48433657269925,8.15162174869329,7.20323130488396,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0
11.0420156964855,9.53372416435741,9.07841817941517,9.90715334075503,9.2179275106173,6.93442486342974,8.83291474194266,5.47538578161038,9.60057799587958,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
11.2234612465932,9.6195882325992,9.42976846708916,6.91657725721598,9.82044771546498,5.78583551570773,6.4714760298375,8.24889016570523,9.59512511850335,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
8.89172522114974,5.2040298958309,5.5771809455473,6.02026885608211,5.1037657901179,5.81503726891242,8.66429216694087,6.07947502750903,5.23221094161272,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
9.66528988822557,7.0198623102624,7.35552828176878,6.66755858575925,8.54601282509975,9.54500799183734,6.25617898069322,8.68185987928882,9.3093062879052,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
8.88362571393425,6.96796449366957,5.49739240785129,5.38578687934205,8.61035550362431,9.61502971127629,9.63807841646485,6.39415293582715,6.99756997521035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
10.0468192735916,6.99023330584168,8.08263122453354,9.21391632524319,9.75839832914062,9.42489807261154,8.57263972749934,8.31783012370579,9.20977013884112,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
11.0725322454483,7.18137509305961,8.54278494254686,8.99608865147457,5.06162806996144,6.60319721791893,9.91448110318743,5.24331097956747,8.44602421624586,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10.4587495922151,8.54784318013117,8.84620566503145,8.28124989871867,5.38154962356202,7.82161473180167,6.04265519417822,9.91228970116936,9.82615171233192,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
11.5422402056071,6.7305232968647,8.39389471104369,7.93830950395204,6.10761288087815,7.66323684481904,7.13791846646927,7.61935653863475,7.48914502444677,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
10.2558751291818,9.18976667919196,7.45882871793583,7.52308444469236,6.39911027392372,8.81394025636837,5.94999922905117,5.11152588995174,6.05034026433714,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10.5799989713682,9.87336927442811,6.87410291633569,9.98395806062035,8.60933902207762,7.54441387020051,5.24814603966661,6.77996605285443,7.05902931280434,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9.56488509089998,5.92256909818389,6.25559430685826,8.333304382395,8.91708070063032,6.67207290767692,8.89921280439012,5.01547840307467,8.35344601655379,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
8.52819739275271,7.26995587931015,5.08154130307958,9.71407772507519,6.12205547862686,5.02461984637193,8.46539605641738,5.21887215436436,5.3917433146853,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9.59466079189271,5.30392852961086,5.2116528886836,7.4167946097441,6.90658160718158,8.80469130934216,9.87616265076213,6.58828291692771,9.36882062931545,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11.794979370982,9.41338639473543,9.89211541949771,9.73495022743009,9.59015785017982,7.194609423168,8.20365159655921,9.21408277237788,6.86764486716129,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
11.5904528412457,8.74506302061491,8.19910418940708,6.03548636194319,9.72171543282457,6.32485921261832,6.18615679442883,8.30679644481279,9.89173440611921,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
12.0126098389518,7.66889757360332,8.90646898304112,5.28412135434337,6.41036158893257,6.51690708822571,8.55763056199066,6.10707450308837,5.54669150733389,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
9.41596830871274,7.73314550984651,5.09272791794501,5.16271206899546,7.37810084479861,7.47296376153827,5.28671602369286,9.97792109497823,9.70603997819126,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.59500315983438,7.82961752265692,6.67267087497748,7.68728824215941,7.58227877668105,8.1373870652169,8.46842734259553,5.94896024325863,5.52116013714112,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
12.0966602279807,7.10423069191165,9.90660323877819,9.54935152549297,8.22455788496882,7.836492046481,9.32862918125466,9.64850104530342,7.82728682854213,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0
10.7932181975072,9.90030950400978,7.05440536374226,7.37842539558187,5.3430362243671,7.13303570402786,6.08538862783462,9.28653510753065,6.56266527250409,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8.9780596672457,7.98993717762642,7.04410508042201,9.25672969780862,5.3929368534591,5.74604534544051,8.63948095357046,8.13663016655482,5.25895981816575,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
10.907579989312,8.5762691765558,5.75811837683432,6.17505485075526,9.88898201962002,7.91312040644698,8.58950049732812,9.39454811043106,6.46228160359897,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9.73688195025058,7.63523767469451,7.06482366542332,8.48545985063538,6.15445204428397,7.08860097452998,8.19280596566387,7.28643101057969,6.3043457258027,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
10.6562764566374,6.35325831593946,8.37520510074683,7.73245887947269,6.1974601726979,7.11641219444573,7.96247321064584,7.10093350731768,7.24277868517675,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.2319321554566,8.96518705645576,5.13082283199765,7.98963295645081,9.82471726951189,5.09233662975021,6.661240037065,9.36142510501668,8.44291281420738,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0
9.83570435345237,6.31578310276382,7.2929842735175,8.20837347186171,8.88236717320979,6.75453009898774,8.57451299787499,9.60944974445738,8.61046977574006,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10.2182464225976,7.56668751244433,7.63280468992889,5.19858797779307,6.06182594667189,6.97806005598977,7.94392258510925,9.16918464121409,9.08772030496038,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.4585583359486,8.4601706720423,6.44558169180527,6.81025391560979,6.47801554645412,7.6198006758932,7.80593022005633,5.10452129645273,5.88939470122568,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
10.1085601825199,6.23798985732719,7.16423918260261,9.60963771794923,7.49797928729095,9.2570581799373,5.99034824525006,9.05559367965907,5.90732783311978,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
9.47272490005601,6.91732563194819,5.45201277825981,5.03493338241242,6.96209963993169,7.5441545213107,9.96778623550199,6.30963805713691,9.10137625411153,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
10.3038710395931,8.31292181741446,7.70522102247924,5.31173587311059,9.60172105114907,8.50623153499328,6.23808241449296,8.7326765130274,5.20731797674671,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
12.0299831929934,9.57851674058475,9.93695956887677,9.30045511340722,5.75832303264178,5.30249511008151,9.84984271461144,6.93283421336673,7.29368394706398,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2640839884676,8.44246851978824,9.48005471727811,6.91904590232298,9.2810459760949,8.95400453940965,9.86897147609852,8.20762940100394,5.10201891884208,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
11.0425665192133,7.7726837748196,8.97597660543397,7.13384820497595,6.13172797835432,9.82249257736839,9.82650693971664,6.55349650303833,6.7980991920922,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
9.55062210364193,8.75086789601482,5.13170931488276,8.45929511124268,5.82345804665238,6.00111018051393,7.34166609472595,7.30612004059367,5.65774360671639,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
9.54388849462295,6.62677341024391,7.52876600483432,8.94600266590714,7.78986375429668,7.69768870668486,8.55022374191321,8.91177215147763,5.71407154784538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8.97104184861831,5.29175764881074,5.38985444349237,9.08563997945748,9.6226481848862,8.95245408522896,9.21881971997209,5.88053545565344,7.99357750802301,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
10.5093534970305,5.5501749785617,8.8462061714381,6.76265876856633,8.23251744033769,7.39147676154971,6.87060940545052,5.76059828745201,5.7122640137095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
9.50480514360526,6.8449567456264,9.55109670059755,9.3580598058179,6.76947236410342,9.41578794270754,5.64900461235084,5.85351644665934,8.41263074544258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
11.3117211051983,6.74689635401592,9.42637037136592,8.23026361642405,5.7556991185993,8.95090297679417,9.63905064971186,5.41602271958254,8.21211499976926,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
9.61629536831218,7.60254686232656,5.56578442687169,5.4129776393529,5.59535991749726,6.57185809337534,6.52668050839566,9.30017363396473,7.76770841097459,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
10.3523565159249,6.7643378325738,9.10286572645418,6.05966715025716,5.12095602578484,8.47047058632597,8.48535724799149,7.3550555924885,8.93443465582095,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
8.69979153720457,5.49205816234462,6.03710187715478,8.61708968295716,8.09860703768209,7.07735134521499,7.28029359481297,5.5301940604113,9.70757981529459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
